,ID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,RelIncAtLev,JobSwitchRate
750,750,44,No,Rare,Sales,28,3,Medical,1039,4,Female,4,4,Sales Executive,4,Married,13320.0,3,Yes,18,3,3,1,23,2,3,12,11,11,11,-2834.0,0.13
751,751,50,No,None,Sales,1,3,Life Sciences,1040,4,Female,3,2,Sales Executive,3,Married,6347.0,0,No,12,3,1,1,19,3,3,18,7,0,13,970.5,0.0
752,752,36,Yes,Rare,RnD,16,4,Life Sciences,1042,3,Female,4,1,Laboratory Technician,1,Single,3017.3,1,No,16,3,3,0,18,1,3,17,13,15,14,310.1999999999998,0.056
753,753,39,No,Frequent,RnD,22,3,Medical,1043,4,Female,3,3,Manufacturing Director,1,Single,10880.0,1,Yes,13,3,3,0,21,2,3,21,6,2,8,770.0,0.048
754,754,33,No,None,Sales,8,1,Life Sciences,1044,2,Female,2,1,Sales Representative,4,Single,2342.0,0,No,19,3,4,0,3,2,2,2,2,2,2,-365.10000000000036,0.0
755,755,45,No,Rare,Sales,11,2,Life Sciences,1045,4,Female,3,4,Manager,4,Married,17650.0,3,No,13,3,2,1,26,4,4,9,3,1,1,1496.0,0.115
756,756,32,No,None,RnD,29,4,Medical,1046,4,Female,3,1,Laboratory Technician,3,Single,4025.0,9,No,12,3,2,0,10,2,3,8,7,7,7,1317.8999999999996,0.9
757,757,34,No,Rare,Sales,1,4,Marketing,1047,2,Male,4,2,Sales Executive,4,Single,9725.0,0,No,11,3,4,1,16,2,2,15,1,0,9,4348.5,0.0
758,758,59,No,Rare,Sales,1,2,Technical Degree,1048,2,Male,3,3,Manager,4,Married,11904.0,3,Yes,14,3,3,1,14,1,1,6,4,0,4,1794.0,0.214
759,759,45,No,Rare,HR,24,4,Medical,1049,2,Male,3,1,Human Resources,2,Single,2177.0,1,No,16,3,1,0,6,3,3,6,3,0,4,-530.1000000000004,0.167
760,760,53,No,Frequent,Sales,2,3,Marketing,1050,3,Female,2,3,Sales Executive,2,Married,7525.0,2,No,12,3,1,1,30,2,3,15,7,6,12,-2585.0,0.067
761,761,36,Yes,Rare,RnD,15,3,Other,1052,1,Male,3,2,Laboratory Technician,3,Single,5317.400000000001,7,No,14,3,2,1,9,3,2,1,0,0,0,-59.099999999999454,0.778
762,762,26,Yes,Frequent,RnD,2,3,Life Sciences,1053,1,Male,3,1,Research Scientist,1,Married,2246.2000000000003,6,Yes,14,3,2,1,6,2,3,3,2,1,2,-460.9000000000001,1.0
763,763,34,No,Rare,Sales,10,4,Life Sciences,1055,3,Female,3,1,Sales Representative,3,Married,2220.0,1,Yes,19,3,4,1,1,2,3,1,1,0,0,-487.10000000000036,1.0
764,764,28,No,Rare,Sales,10,1,Medical,1056,4,Male,3,1,Sales Representative,2,Married,1052.0,1,No,22,4,2,0,1,5,3,1,0,0,0,-1655.1000000000004,1.0
765,765,38,No,Frequent,RnD,3,4,Other,1060,3,Male,3,1,Research Scientist,3,Married,2821.0,3,No,16,3,1,1,8,2,3,2,2,2,2,113.89999999999964,0.375
766,766,50,No,Rare,RnD,2,4,Medical,1061,2,Male,3,5,Research Director,3,Married,19237.0,2,Yes,11,3,4,1,29,2,2,8,1,7,7,0.0,0.069
767,767,37,No,Rare,RnD,3,3,Other,1062,4,Female,3,2,Healthcare Representative,2,Single,4107.0,3,No,15,3,1,0,8,3,2,4,3,0,1,-1269.5,0.375
768,768,40,No,Rare,Sales,26,3,Marketing,1066,3,Male,3,2,Sales Executive,1,Married,8396.0,1,No,14,3,2,1,8,3,2,7,7,7,5,3019.5,0.125
769,769,26,No,Frequent,RnD,1,1,Medical,1068,1,Female,2,1,Research Scientist,3,Single,2007.0,1,No,13,3,3,2,5,5,3,5,3,1,3,-700.1000000000004,0.2
770,770,46,No,Rare,RnD,1,4,Medical,1069,4,Male,3,5,Research Director,4,Single,19627.0,9,No,17,3,4,2,23,0,3,2,2,2,2,390.0,0.391
771,771,54,No,Rare,Sales,2,4,Life Sciences,1070,3,Female,2,3,Sales Executive,3,Married,10686.0,6,No,11,3,2,1,13,4,3,9,4,7,0,576.0,0.462
772,772,56,No,Frequent,RnD,9,3,Medical,1071,1,Female,3,1,Research Scientist,3,Married,2942.0,2,No,19,3,2,1,18,4,3,5,4,0,3,234.89999999999964,0.111
773,773,36,No,Rare,RnD,12,5,Medical,1073,4,Female,2,3,Manufacturing Director,4,Single,8858.0,0,No,11,3,2,0,15,2,2,14,8,7,8,-1252.0,0.0
774,774,55,No,None,RnD,2,1,Medical,1074,3,Male,2,4,Manager,1,Single,16756.0,7,No,15,3,2,0,31,3,4,9,7,6,2,602.0,0.226
775,775,43,No,Rare,Sales,25,3,Medical,1076,3,Male,2,3,Sales Executive,4,Single,10798.0,5,No,13,3,3,1,18,5,3,1,0,0,0,688.0,0.278
776,776,20,Yes,Frequent,Sales,9,3,Marketing,1077,4,Female,3,1,Sales Representative,4,Single,2555.3,1,Yes,14,3,2,0,2,3,3,2,2,0,2,-151.80000000000018,0.5
777,777,21,Yes,Rare,RnD,10,3,Life Sciences,1079,3,Female,2,1,Laboratory Technician,1,Single,1557.6000000000001,1,No,13,3,1,0,1,6,2,1,0,1,0,-1149.5000000000002,1.0
778,778,46,No,Rare,RnD,8,4,Life Sciences,1080,4,Female,2,2,Research Scientist,1,Single,4615.0,8,Yes,23,4,1,3,19,2,3,16,13,1,7,-761.5,0.421
779,779,51,Yes,Rare,RnD,4,4,Life Sciences,1081,1,Male,3,1,Research Scientist,3,Married,2707.1000000000004,9,Yes,12,3,3,3,18,2,4,10,0,2,7,0.0,0.5
780,780,28,Yes,None,RnD,24,2,Technical Degree,1082,2,Male,2,3,Healthcare Representative,1,Single,9594.2,1,No,12,3,1,0,10,2,2,10,7,1,9,-515.7999999999993,0.1
781,781,26,No,Rare,RnD,1,2,Medical,1083,1,Male,2,1,Laboratory Technician,1,Married,3955.0,1,No,16,3,1,2,6,2,3,5,3,1,3,1247.8999999999996,0.167
782,782,30,No,Rare,RnD,20,3,Other,1084,3,Male,3,2,Manufacturing Director,1,Married,9957.0,0,No,15,3,3,1,7,1,2,6,2,0,2,4580.5,0.0
783,783,41,No,Rare,RnD,7,2,Technical Degree,1085,2,Female,4,1,Research Scientist,3,Married,3376.0,1,No,13,3,3,0,10,3,3,10,6,0,8,668.8999999999996,0.1
784,784,38,No,Rare,RnD,17,1,Life Sciences,1088,3,Female,2,3,Healthcare Representative,3,Married,8823.0,0,No,18,3,1,1,20,4,2,19,9,1,9,-1287.0,0.0
785,785,40,No,Rare,RnD,20,4,Technical Degree,1092,1,Male,3,3,Healthcare Representative,4,Married,10322.0,4,No,20,4,4,1,14,6,3,11,10,11,1,212.0,0.286
786,786,27,No,None,RnD,8,5,Life Sciences,1094,1,Male,1,1,Laboratory Technician,3,Married,4621.0,1,No,19,3,4,3,3,4,3,3,2,1,2,1913.8999999999996,0.333
787,787,55,No,Frequent,RnD,2,1,Life Sciences,1096,4,Male,3,3,Manufacturing Director,2,Married,10976.0,3,No,18,3,2,1,23,4,3,3,2,1,2,866.0,0.13
788,788,28,No,Rare,RnD,10,3,Other,1097,3,Female,3,2,Research Scientist,3,Single,3660.0,3,No,13,3,4,0,10,4,4,8,7,1,7,-1716.5,0.3
789,789,44,Yes,Rare,HR,1,2,Medical,1098,2,Male,2,3,Human Resources,1,Married,11530.2,9,No,14,3,4,1,24,1,3,20,6,3,6,1420.2000000000007,0.375
790,790,33,No,Rare,RnD,5,3,Life Sciences,1099,4,Male,2,3,Healthcare Representative,4,Single,7119.0,4,No,15,3,3,1,9,2,3,3,2,1,2,-2991.0,0.444
791,791,35,Yes,Rare,Sales,4,3,Technical Degree,1100,4,Male,3,3,Sales Executive,1,Single,10540.2,0,Yes,22,4,1,0,9,2,3,8,7,4,7,430.2000000000007,0.0
792,792,33,Yes,Frequent,RnD,29,4,Medical,1101,1,Female,2,2,Research Scientist,3,Single,4958.8,1,No,22,4,2,0,14,4,3,13,7,3,8,-417.6999999999998,0.071
793,793,28,No,Rare,RnD,15,2,Life Sciences,1102,1,Male,3,1,Laboratory Technician,3,Single,2207.0,1,No,16,3,4,1,4,5,2,4,2,2,2,-500.10000000000036,0.25
794,794,34,No,Frequent,RnD,3,1,Life Sciences,1103,1,Male,3,2,Healthcare Representative,4,Single,7756.0,0,No,17,3,3,0,7,1,2,6,2,0,4,2379.5,0.0
795,795,37,No,Rare,Sales,10,4,Life Sciences,1105,4,Female,2,2,Sales Executive,4,Single,6694.0,2,Yes,14,3,3,3,8,5,3,1,0,0,0,1317.5,0.25
796,796,25,Yes,Rare,RnD,4,1,Technical Degree,1106,4,Male,3,1,Laboratory Technician,4,Married,4060.1000000000004,1,Yes,15,3,2,1,7,3,4,7,7,5,6,1353.0,0.143
797,797,26,Yes,Rare,RnD,21,3,Medical,1107,1,Male,3,1,Laboratory Technician,3,Single,2614.7000000000003,1,No,20,4,3,1,1,0,2,1,1,0,0,-92.40000000000009,1.0
798,798,33,Yes,Rare,RnD,25,3,Medical,1108,1,Male,2,1,Research Scientist,2,Single,2544.3,4,Yes,20,4,2,0,5,0,3,2,2,2,2,-162.80000000000018,0.8
799,799,42,No,Rare,RnD,2,2,Medical,1109,4,Male,3,4,Manager,1,Married,17665.0,0,No,17,3,4,1,23,3,3,22,6,13,7,1511.0,0.0
800,800,28,Yes,Frequent,RnD,1,3,Medical,1111,1,Male,2,1,Laboratory Technician,2,Single,2855.6000000000004,1,No,15,3,1,2,1,2,3,1,0,0,0,148.5,1.0
801,801,50,Yes,Frequent,Sales,1,4,Other,1113,4,Male,3,2,Sales Executive,3,Single,5200.8,3,Yes,14,3,4,0,5,4,3,0,0,0,0,-175.69999999999982,0.6
802,802,33,No,Frequent,Sales,7,3,Life Sciences,1114,4,Female,3,2,Sales Executive,2,Married,4302.0,0,No,17,3,3,1,4,3,3,3,2,0,2,-1074.5,0.0
803,803,34,No,None,RnD,3,4,Life Sciences,1115,3,Male,2,1,Research Scientist,4,Married,2979.0,3,No,17,3,4,3,6,2,3,0,0,0,0,271.89999999999964,0.5
804,804,48,No,None,RnD,1,4,Medical,1116,1,Male,4,4,Manager,4,Single,16885.0,2,No,22,4,3,0,27,3,2,5,4,2,1,731.0,0.074
805,805,45,No,None,Sales,9,4,Life Sciences,1117,2,Female,2,2,Sales Executive,3,Married,5593.0,1,No,13,3,4,1,15,2,3,15,10,4,12,216.5,0.067
806,806,52,No,Rare,RnD,7,4,Life Sciences,1118,2,Male,3,3,Healthcare Representative,2,Single,10445.0,7,No,19,3,4,0,18,4,3,8,6,4,0,335.0,0.389
807,807,38,No,Rare,Sales,10,4,Marketing,1119,3,Male,2,3,Sales Executive,3,Single,8740.0,0,Yes,14,3,2,2,9,2,3,8,7,2,7,-1370.0,0.0
808,808,29,No,Rare,RnD,28,4,Life Sciences,1120,3,Female,3,1,Research Scientist,4,Single,2514.0,4,No,22,4,1,1,11,1,3,7,5,1,7,-193.10000000000036,0.364
809,809,28,No,Rare,RnD,3,3,Medical,1121,4,Female,3,3,Manufacturing Director,2,Single,7655.0,0,No,17,3,2,3,10,3,2,9,7,1,7,-2455.0,0.0
810,810,46,No,Rare,Sales,3,1,Marketing,1124,1,Male,3,4,Manager,3,Married,17465.0,3,No,12,3,4,1,23,3,3,12,9,4,9,1311.0,0.13
811,811,38,No,Rare,Sales,2,2,Marketing,1125,4,Male,3,3,Sales Executive,2,Single,7351.0,7,No,16,3,3,0,10,2,3,1,0,0,0,-2759.0,0.7
812,812,43,No,Frequent,RnD,27,3,Life Sciences,1126,3,Female,3,3,Manufacturing Director,1,Married,10820.0,8,No,11,3,3,1,18,1,3,8,7,0,1,710.0,0.444
813,813,39,Yes,Frequent,RnD,2,3,Life Sciences,1127,1,Male,3,4,Healthcare Representative,4,Single,13385.900000000001,7,No,11,3,4,3,21,4,3,18,7,11,5,-2768.0999999999985,0.333
814,814,40,No,Rare,RnD,14,3,Medical,1128,3,Male,2,5,Research Director,3,Single,19626.0,1,No,14,3,1,0,21,2,4,20,7,4,9,389.0,0.048
815,815,21,No,Rare,RnD,1,1,Technical Degree,1131,4,Female,2,1,Research Scientist,2,Single,2070.0,1,Yes,11,3,3,0,2,6,4,2,2,2,2,-637.1000000000004,0.5
816,816,39,No,None,RnD,9,3,Life Sciences,1132,3,Male,3,2,Laboratory Technician,2,Single,6782.0,9,No,15,3,3,0,9,2,2,5,4,0,3,1405.5,1.0
817,817,36,No,None,RnD,18,4,Life Sciences,1133,1,Male,3,2,Manufacturing Director,4,Single,7779.0,2,No,20,4,1,0,18,0,3,11,9,0,9,2402.5,0.111
818,818,31,No,Frequent,Sales,20,3,Life Sciences,1135,3,Male,4,1,Sales Representative,4,Married,2791.0,0,No,12,3,1,1,3,4,3,2,2,2,2,83.89999999999964,0.0
819,819,28,No,Rare,RnD,2,1,Life Sciences,1136,1,Male,2,1,Research Scientist,2,Married,3201.0,0,No,17,3,1,0,6,2,1,5,3,0,4,493.89999999999964,0.0
820,820,35,No,Frequent,Sales,11,2,Marketing,1137,4,Male,3,2,Sales Executive,4,Single,4968.0,1,No,11,3,4,1,5,3,3,5,2,0,2,-408.5,0.2
821,821,49,No,Rare,Sales,8,4,Technical Degree,1138,4,Male,2,4,Sales Executive,2,Married,13120.0,6,No,17,3,2,1,22,3,3,9,8,2,3,-3034.0,0.273
822,822,34,No,Frequent,RnD,2,2,Life Sciences,1140,4,Male,3,2,Manufacturing Director,3,Single,4033.0,2,No,11,3,4,0,5,3,2,3,2,0,2,-1343.5,0.4
823,823,29,No,Frequent,RnD,10,3,Life Sciences,1143,4,Female,3,1,Research Scientist,2,Single,3291.0,0,No,14,3,4,2,8,2,2,7,5,1,1,583.8999999999996,0.0
824,824,42,No,Rare,RnD,29,3,Medical,1148,2,Male,1,2,Laboratory Technician,4,Single,4272.0,4,No,19,3,1,0,16,3,3,1,0,0,0,-1104.5,0.25
825,825,29,No,Rare,RnD,8,1,Medical,1150,2,Male,2,2,Manufacturing Director,4,Married,5056.0,1,Yes,15,3,3,1,10,2,2,10,7,1,2,-320.5,0.1
826,826,38,No,Rare,HR,1,3,Human Resources,1152,3,Male,4,1,Human Resources,3,Married,2844.0,1,No,13,3,4,1,7,2,4,7,6,5,0,136.89999999999964,0.143
827,827,28,No,Frequent,RnD,6,3,Life Sciences,1154,3,Male,2,1,Research Scientist,3,Single,2703.0,1,Yes,14,3,4,1,3,2,3,3,1,0,2,-4.100000000000364,0.333
828,828,18,Yes,None,RnD,8,1,Medical,1156,3,Male,3,1,Laboratory Technician,3,Single,2094.4,1,No,12,3,4,0,0,0,3,0,0,0,0,-612.7000000000003,inf
829,829,33,Yes,Rare,Sales,9,4,Marketing,1157,1,Female,3,2,Sales Executive,1,Single,9046.400000000001,0,Yes,17,3,1,0,6,3,3,5,2,0,3,3669.9000000000015,0.0
830,830,41,No,Rare,RnD,12,4,Life Sciences,1158,2,Male,3,1,Laboratory Technician,4,Married,4766.0,3,Yes,11,3,1,1,6,4,3,1,0,0,0,2058.8999999999996,0.5
831,831,31,Yes,Frequent,RnD,15,3,Medical,1160,3,Male,3,1,Laboratory Technician,3,Married,2871.0000000000005,1,No,12,3,3,1,2,5,2,2,2,2,2,163.9000000000001,0.5
832,832,37,No,Rare,RnD,25,2,Medical,1161,3,Female,2,2,Healthcare Representative,4,Single,5731.0,7,No,13,3,3,2,9,2,3,6,2,1,3,354.5,0.778
833,833,27,No,Rare,RnD,6,3,Life Sciences,1162,4,Male,2,1,Research Scientist,3,Married,2539.0,1,No,13,3,3,1,4,0,3,4,2,2,2,-168.10000000000036,0.25
834,834,34,No,Rare,Sales,9,1,Life Sciences,1163,2,Female,3,2,Sales Executive,3,Married,5714.0,1,No,20,4,1,0,6,3,2,6,5,1,3,337.5,0.167
835,835,35,No,Rare,HR,8,4,Technical Degree,1164,3,Male,3,1,Human Resources,3,Single,4323.0,1,No,17,3,2,0,6,2,1,5,4,1,4,1615.8999999999996,0.167
836,836,29,Yes,Rare,Sales,23,1,Life Sciences,1165,4,Female,2,3,Sales Executive,1,Married,8069.6,1,No,13,3,1,1,11,3,1,11,8,3,10,-2040.3999999999996,0.091
837,837,40,No,Frequent,RnD,9,4,Medical,1166,2,Female,3,3,Research Director,3,Single,13499.0,9,No,17,3,3,0,20,3,2,18,7,2,13,3389.0,0.45
838,838,42,Yes,Frequent,Sales,12,3,Life Sciences,1167,3,Male,3,4,Sales Executive,1,Single,15133.800000000001,0,Yes,12,3,2,0,22,2,2,21,9,13,14,-1020.1999999999989,0.0
839,839,42,No,Rare,Sales,4,4,Marketing,1171,2,Male,3,2,Sales Executive,1,Single,5155.0,7,No,13,3,4,0,9,3,4,6,4,1,5,-221.5,0.778
840,840,35,No,Rare,RnD,1,4,Medical,1172,4,Male,2,1,Laboratory Technician,3,Married,2258.0,6,No,12,3,2,1,10,2,3,8,0,1,7,-449.10000000000036,0.6
841,841,24,No,Rare,RnD,24,3,Medical,1173,4,Male,3,1,Laboratory Technician,2,Single,3597.0,8,No,22,4,4,0,6,2,3,4,3,1,2,889.8999999999996,1.333
842,842,28,Yes,Rare,RnD,12,1,Life Sciences,1175,3,Female,3,1,Laboratory Technician,4,Married,2766.5,1,Yes,11,3,4,0,1,4,2,1,1,0,0,59.399999999999636,1.0
843,843,26,No,Rare,RnD,3,4,Medical,1177,1,Male,4,1,Laboratory Technician,4,Married,4420.0,1,No,22,4,2,1,8,2,3,8,7,0,7,1712.8999999999996,0.125
844,844,30,No,Rare,Sales,10,3,Marketing,1179,3,Male,2,2,Sales Executive,3,Married,6578.0,1,No,18,3,1,1,10,3,3,10,3,1,4,1201.5,0.1
845,845,40,No,Frequent,RnD,26,2,Medical,1180,3,Female,2,2,Research Scientist,4,Married,4422.0,3,Yes,13,3,4,1,16,3,1,1,1,0,0,-954.5,0.188
846,846,35,No,Rare,RnD,2,3,Life Sciences,1182,3,Male,2,3,Manufacturing Director,2,Single,10274.0,2,No,18,3,2,1,15,2,4,7,7,6,4,164.0,0.133
847,847,34,No,Frequent,RnD,1,3,Medical,1184,4,Male,2,2,Healthcare Representative,1,Single,5343.0,0,No,20,4,3,0,14,3,3,13,9,4,9,-33.5,0.0
848,848,35,No,Frequent,RnD,4,4,Other,1185,4,Male,2,1,Laboratory Technician,4,Married,2376.0,1,No,13,3,2,1,2,2,4,2,2,2,2,-331.10000000000036,0.5
849,849,43,Yes,Rare,Sales,9,3,Marketing,1188,1,Female,1,2,Sales Executive,3,Single,5880.6,8,No,13,3,2,0,7,2,2,4,3,1,3,504.10000000000036,1.143
850,850,32,No,None,Sales,2,1,Life Sciences,1190,3,Female,3,1,Sales Representative,1,Single,2827.0,1,No,12,3,3,3,1,3,3,1,0,0,0,119.89999999999964,1.0
851,851,56,No,Rare,RnD,4,4,Technical Degree,1191,4,Female,3,5,Manager,1,Single,19943.0,4,No,13,3,4,1,28,2,3,5,2,4,2,706.0,0.143
852,852,29,No,Rare,RnD,6,1,Medical,1192,2,Female,3,1,Laboratory Technician,4,Married,3131.0,1,No,13,3,1,1,10,5,3,10,8,0,8,423.89999999999964,0.1
853,853,19,No,Rare,RnD,9,2,Life Sciences,1193,3,Male,3,1,Research Scientist,1,Single,2552.0,1,No,25,4,3,0,1,4,3,1,1,0,0,-155.10000000000036,1.0
854,854,45,No,Rare,RnD,7,3,Medical,1195,1,Female,3,1,Research Scientist,3,Married,4477.0,4,Yes,19,3,3,1,7,2,2,3,2,0,2,1769.8999999999996,0.571
855,855,37,No,Rare,RnD,1,3,Life Sciences,1196,4,Female,2,2,Manufacturing Director,4,Married,6474.0,1,No,13,3,2,1,14,2,2,14,8,3,11,1097.5,0.071
856,856,20,No,Rare,RnD,3,3,Life Sciences,1198,1,Male,2,1,Laboratory Technician,3,Single,3033.0,1,No,12,3,1,0,2,2,2,2,2,1,2,325.89999999999964,0.5
857,857,44,Yes,Rare,RnD,10,4,Life Sciences,1200,3,Male,3,1,Research Scientist,3,Single,3229.6000000000004,1,Yes,11,3,3,0,6,4,3,6,4,0,2,522.5,0.167
858,858,53,No,Rare,RnD,7,2,Medical,1201,4,Female,3,5,Manager,3,Single,18606.0,3,No,18,3,2,1,26,6,3,7,7,4,7,-631.0,0.115
859,859,29,No,Rare,RnD,15,1,Life Sciences,1202,2,Female,1,1,Research Scientist,4,Married,2168.0,0,Yes,18,3,1,1,6,2,2,5,4,1,3,-539.1000000000004,0.0
860,860,22,Yes,Frequent,RnD,3,4,Life Sciences,1203,3,Male,2,1,Research Scientist,4,Married,3138.3,0,Yes,11,3,2,1,1,5,3,0,0,0,0,431.1999999999998,0.0
861,861,46,No,Rare,Sales,2,3,Marketing,1204,3,Female,3,4,Manager,1,Married,17048.0,8,No,23,4,1,0,28,2,3,26,15,15,9,894.0,0.286
862,862,44,No,None,RnD,17,3,Life Sciences,1206,4,Male,1,1,Research Scientist,3,Single,2290.0,2,No,13,3,4,0,6,3,3,0,0,0,0,-417.10000000000036,0.333
863,863,33,No,Rare,HR,2,3,Human Resources,1207,2,Male,3,1,Human Resources,3,Married,3600.0,1,No,13,3,4,1,5,2,3,5,4,1,4,892.8999999999996,0.2
864,864,41,Yes,None,RnD,5,2,Life Sciences,1210,1,Male,2,1,Research Scientist,1,Single,2317.7000000000003,6,No,17,3,1,1,5,2,1,1,0,0,0,-389.4000000000001,1.2
865,865,30,No,Rare,Sales,29,4,Life Sciences,1211,3,Male,3,2,Sales Executive,1,Single,4115.0,8,No,19,3,3,3,8,3,3,4,3,0,3,-1261.5,1.0
866,866,40,No,Frequent,Sales,2,4,Medical,1212,2,Male,3,2,Sales Executive,2,Married,4327.0,5,No,12,3,4,3,5,2,3,0,0,0,0,-1049.5,1.0
867,867,50,No,Frequent,RnD,2,3,Medical,1215,4,Female,3,4,Manager,1,Married,17856.0,2,No,22,4,3,1,32,3,3,2,2,2,2,1702.0,0.062
868,868,28,No,Rare,RnD,19,4,Medical,1216,4,Male,2,1,Laboratory Technician,1,Married,3196.0,1,No,12,3,3,3,6,2,3,6,5,3,3,488.89999999999964,0.167
869,869,46,No,Rare,RnD,15,2,Life Sciences,1217,4,Male,3,5,Research Director,2,Married,19081.0,5,No,11,3,1,1,25,2,3,4,2,0,3,-156.0,0.2
870,870,35,No,Rare,Sales,17,4,Life Sciences,1218,3,Male,3,2,Sales Executive,1,Married,8966.0,3,Yes,15,3,4,3,15,2,3,7,7,1,7,3589.5,0.2
871,871,24,Yes,Rare,RnD,17,2,Life Sciences,1219,4,Female,3,1,Laboratory Technician,2,Married,2431.0,1,No,13,3,1,1,1,3,1,1,0,0,0,-276.10000000000036,1.0
872,872,33,No,Frequent,Sales,25,3,Medical,1220,2,Female,3,2,Sales Executive,3,Married,4539.0,1,No,12,3,1,1,10,3,2,10,7,0,1,-837.5,0.1
873,873,36,No,Rare,RnD,6,4,Life Sciences,1221,3,Male,1,1,Laboratory Technician,3,Single,2741.0,1,No,14,3,3,1,7,4,3,7,7,1,7,33.899999999999636,0.143
874,874,30,No,Rare,RnD,7,4,Life Sciences,1224,3,Male,3,2,Laboratory Technician,3,Single,3491.0,1,No,13,3,1,3,10,4,2,10,7,8,9,-1885.5,0.1
875,875,44,No,Rare,RnD,29,4,Other,1225,4,Male,3,2,Research Scientist,4,Single,4541.0,1,No,25,4,2,0,20,3,3,20,11,13,17,-835.5,0.05
876,876,20,No,Rare,Sales,21,3,Marketing,1226,3,Male,4,1,Sales Representative,4,Single,2678.0,1,No,17,3,4,0,2,2,3,2,1,2,2,-29.100000000000364,0.5
877,877,46,No,Rare,RnD,2,4,Technical Degree,1228,4,Male,3,2,Manufacturing Director,4,Single,7379.0,2,No,11,3,3,1,12,3,2,6,3,1,4,2002.5,0.167
878,878,42,No,None,HR,2,5,Medical,1231,4,Male,4,2,Human Resources,1,Married,6272.0,7,No,16,3,1,1,10,3,4,4,3,0,3,895.5,0.7
879,879,60,No,Rare,Sales,7,4,Marketing,1233,2,Male,4,2,Sales Executive,4,Single,5220.0,0,Yes,18,3,2,1,12,3,3,11,7,1,9,-156.5,0.0
880,880,32,No,Frequent,RnD,13,3,Other,1234,3,Female,2,1,Laboratory Technician,2,Married,2743.0,1,No,20,4,3,1,2,2,3,2,2,2,2,35.899999999999636,0.5
881,881,32,No,Frequent,RnD,2,2,Life Sciences,1235,4,Female,3,2,Research Scientist,3,Single,4998.0,4,Yes,14,3,4,0,10,2,3,8,7,0,7,-378.5,0.4
882,882,36,No,Rare,RnD,1,3,Technical Degree,1237,3,Female,1,3,Manufacturing Director,1,Single,10252.0,2,Yes,21,4,3,1,17,2,3,7,7,7,7,142.0,0.118
883,883,33,No,Rare,RnD,9,3,Medical,1238,1,Male,3,1,Research Scientist,4,Married,2781.0,0,No,13,3,2,1,15,5,3,14,10,4,10,73.89999999999964,0.0
884,884,40,No,Rare,Sales,10,3,Technical Degree,1239,2,Female,2,2,Sales Executive,2,Single,6852.0,7,No,12,3,2,1,7,2,4,5,1,1,3,1475.5,1.0
885,885,25,No,Rare,Sales,10,4,Life Sciences,1240,3,Male,3,2,Sales Executive,4,Single,4950.0,0,No,14,3,2,0,5,4,3,4,3,1,1,-426.5,0.0
886,886,30,No,Rare,RnD,1,3,Medical,1241,4,Male,3,1,Research Scientist,2,Married,3579.0,0,Yes,21,4,1,1,12,2,3,11,9,5,7,871.8999999999996,0.0
887,887,42,No,Frequent,RnD,26,5,Medical,1242,1,Female,3,3,Research Director,1,Married,13191.0,3,Yes,17,3,3,0,20,6,3,1,0,0,0,3081.0,0.15
888,888,35,No,None,Sales,8,2,Marketing,1243,3,Female,2,3,Sales Executive,4,Married,10377.0,4,Yes,11,3,2,1,16,6,2,13,2,4,12,267.0,0.25
889,889,27,No,Rare,RnD,14,3,Life Sciences,1244,1,Male,3,1,Research Scientist,1,Married,2235.0,1,Yes,14,3,4,2,9,3,2,9,7,6,8,-472.10000000000036,0.111
890,890,54,No,Frequent,RnD,1,4,Life Sciences,1245,4,Female,3,3,Manufacturing Director,3,Single,10502.0,7,No,17,3,1,1,33,2,1,5,4,1,4,392.0,0.212
891,891,44,No,Rare,RnD,2,1,Life Sciences,1246,1,Female,4,1,Research Scientist,4,Married,2011.0,1,No,13,3,4,1,10,5,3,10,5,7,7,-696.1000000000004,0.1
892,892,19,Yes,None,RnD,10,3,Medical,1248,1,Female,2,1,Research Scientist,2,Single,2044.9,1,Yes,25,4,2,0,1,2,4,1,1,0,0,-662.2000000000003,1.0
893,893,29,No,Rare,RnD,1,3,Life Sciences,1249,1,Female,3,1,Research Scientist,4,Single,3760.0,1,No,15,3,1,3,3,5,3,3,2,1,2,1052.8999999999996,0.333
894,894,54,No,Rare,RnD,3,3,Life Sciences,1250,4,Male,3,4,Research Director,4,Married,17779.0,3,No,14,3,1,0,36,2,3,10,9,0,9,1625.0,0.083
895,895,31,No,Rare,RnD,11,2,Medical,1251,3,Male,3,2,Healthcare Representative,1,Married,6833.0,1,Yes,12,3,4,0,6,2,2,6,5,0,1,1456.5,0.167
896,896,31,No,Rare,RnD,24,3,Medical,1252,3,Female,2,2,Healthcare Representative,1,Single,6812.0,1,No,19,3,2,0,10,2,3,10,9,1,8,1435.5,0.1
897,897,59,No,Rare,Sales,3,3,Life Sciences,1254,3,Female,2,2,Sales Executive,4,Single,5171.0,5,No,17,3,4,0,13,2,3,6,1,0,5,-205.5,0.385
